sim_time	behavior_0leg_0	behavior_0leg_1	behavior_0leg_2	behavior_0leg_3	behavior_0leg_4	behavior_0leg_5	behavior_1leg_0	behavior_1leg_1	behavior_1leg_2	behavior_1leg_3	behavior_1leg_4	behavior_1leg_5	behavior_2leg_0	behavior_2leg_1	behavior_2leg_2	behavior_2leg_3	behavior_2leg_4	behavior_2leg_5	behavior_3leg_0	behavior_3leg_1	behavior_3leg_2	behavior_3leg_3	behavior_3leg_4	behavior_3leg_5	behavior_4leg_0	behavior_4leg_1	behavior_4leg_2	behavior_4leg_3	behavior_4leg_4	behavior_4leg_5	behavior_5leg_0	behavior_5leg_1	behavior_5leg_2	behavior_5leg_3	behavior_5leg_4	behavior_5leg_5	behavior_6leg_0	behavior_6leg_1	behavior_6leg_2	behavior_6leg_3	behavior_6leg_4	behavior_6leg_5	behavior_7leg_0	behavior_7leg_1	behavior_7leg_2	behavior_7leg_3	behavior_7leg_4	behavior_7leg_5	behavior_8leg_0	behavior_8leg_1	behavior_8leg_2	behavior_8leg_3	behavior_8leg_4	behavior_8leg_5	
0.1837	0.5	0.5	0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	0.000256237	0.000256237	0.000256237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.2004	0.5	0.5	0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	0.000494247	0.000494247	0.000494247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.2171	0.058945	0.058945	0.058945	-0.058945	-0.058945	-0.058945	0	0	0	0	0	0	0.00064009	0.00064009	0.00064009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.2338	-0.161939	-0.161939	-0.161939	0.161939	0.161939	0.161939	0	0	0	0	0	0	0.000786108	0.000786108	0.000786108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.2505	-0.253311	-0.253311	-0.253311	0.253311	0.253311	0.253311	0	0	0	0	0	0	0.000814469	0.000814469	0.000814469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.2672	-0.295782	-0.295782	-0.295782	0.295782	0.295782	0.295782	0	0	0	0	0	0	0.00181302	0.00181302	0.00181302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.2839	-0.310584	-0.310584	-0.310584	0.310584	0.310584	0.310584	0	0	0	0	0	0	0.00314893	0.00314893	0.00314893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.3006	-0.309204	-0.309204	-0.309204	0.309204	0.309204	0.309204	0	0	0	0	0	0	0.00402984	0.00402984	0.00402984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.3173	-0.302816	-0.302816	-0.302816	0.302816	0.302816	0.302816	0	0	0	0	0	0	0.0039862	0.0039862	0.0039862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.334	-0.294809	-0.294809	-0.294809	0.294809	0.294809	0.294809	0	0	0	0	0	0	0.00282503	0.00282503	0.00282503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.3507	-0.2884	-0.2884	-0.2884	0.2884	0.2884	0.2884	0	0	0	0	0	0	0.000745252	0.000745252	0.000745252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.3674	-0.283577	-0.283577	-0.283577	0.283577	0.283577	0.283577	0	0	0	0	0	0	0	0	0	0.00217464	0.00217464	0.00217464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.3841	-0.280856	-0.280856	-0.280856	0.280856	0.280856	0.280856	0	0	0	0	0	0	0	0	0	0.0059067	0.0059067	0.0059067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.4008	-0.277797	-0.277797	-0.277797	0.277797	0.277797	0.277797	0	0	0	0	0	0	0	0	0	0.0105673	0.0105673	0.0105673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.4175	-0.276498	-0.276498	-0.276498	0.276498	0.276498	0.276498	0	0	0	0	0	0	0	0	0	0.0157552	0.0157552	0.0157552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.4342	-0.276878	-0.276878	-0.276878	0.276878	0.276878	0.276878	0	0	0	0	0	0	0	0	0	0.0209121	0.0209121	0.0209121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.4509	-0.277431	-0.277431	-0.277431	0.277431	0.277431	0.277431	0	0	0	0	0	0	0	0	0	0.0257426	0.0257426	0.0257426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.4676	-0.277191	-0.277191	-0.277191	0.277191	0.277191	0.277191	0	0	0	0	0	0	0	0	0	0.0297794	0.0297794	0.0297794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.4843	-0.27588	-0.27588	-0.27588	0.27588	0.27588	0.27588	0	0	0	0	0	0	0	0	0	0.0322481	0.0322481	0.0322481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.501	-0.274413	-0.274413	-0.274413	0.274413	0.274413	0.274413	0	0	0	0	0	0	0	0	0	0.0331816	0.0331816	0.0331816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.5177	-0.273147	-0.273147	-0.273147	0.273147	0.273147	0.273147	0	0	0	0	0	0	0	0	0	0.0325408	0.0325408	0.0325408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.5344	-0.272469	-0.272469	-0.272469	0.272469	0.272469	0.272469	0	0	0	0	0	0	0	0	0	0.030212	0.030212	0.030212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.5511	-0.271784	-0.271784	-0.271784	0.271784	0.271784	0.271784	0	0	0	0	0	0	0	0	0	0.0262348	0.0262348	0.0262348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.5678	-0.271547	-0.271547	-0.271547	0.271547	0.271547	0.271547	0	0	0	0	0	0	0	0	0	0.0206571	0.0206571	0.0206571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.5845	-0.271414	-0.271414	-0.271414	0.271414	0.271414	0.271414	0	0	0	0	0	0	0	0	0	0.0140193	0.0140193	0.0140193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.6012	-0.270411	-0.270411	-0.270411	0.270411	0.270411	0.270411	0	0	0	0	0	0	0	0	0	0.00685232	0.00685232	0.00685232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.6179	-0.269214	-0.269214	-0.269214	0.269214	0.269214	0.269214	0	0	0	0	0	0	0.000614661	0.000614661	0.000614661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.6346	-0.268142	-0.268142	-0.268142	0.268142	0.268142	0.268142	0	0	0	0	0	0	0.00822811	0.00822811	0.00822811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.6513	-0.266957	-0.266957	-0.266957	0.266957	0.266957	0.266957	0	0	0	0	0	0	0.0158988	0.0158988	0.0158988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.668	-0.266381	-0.266381	-0.266381	0.266381	0.266381	0.266381	0	0	0	0	0	0	0.022518	0.022518	0.022518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.6847	-0.267635	-0.267635	-0.267635	0.267635	0.267635	0.267635	0	0	0	0	0	0	0.027473	0.027473	0.027473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.7014	-0.269738	-0.269738	-0.269738	0.269738	0.269738	0.269738	0	0	0	0	0	0	0.0308034	0.0308034	0.0308034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.7181	-0.27257	-0.27257	-0.27257	0.27257	0.27257	0.27257	0	0	0	0	0	0	0.0325272	0.0325272	0.0325272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.7348	-0.275711	-0.275711	-0.275711	0.275711	0.275711	0.275711	0	0	0	0	0	0	0.0329341	0.0329341	0.0329341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.7515	-0.279313	-0.279313	-0.279313	0.279313	0.279313	0.279313	0	0	0	0	0	0	0.0321678	0.0321678	0.0321678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.7682	-0.283011	-0.283011	-0.283011	0.283011	0.283011	0.283011	0	0	0	0	0	0	0.0305437	0.0305437	0.0305437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.7849	-0.285851	-0.285851	-0.285851	0.285851	0.285851	0.285851	0	0	0	0	0	0	0.0282626	0.0282626	0.0282626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.8016	-0.286917	-0.286917	-0.286917	0.286917	0.286917	0.286917	0	0	0	0	0	0	0.0254399	0.0254399	0.0254399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.8183	-0.286586	-0.286586	-0.286586	0.286586	0.286586	0.286586	0	0	0	0	0	0	0.0222712	0.0222712	0.0222712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.835	-0.286214	-0.286214	-0.286214	0.286214	0.286214	0.286214	0	0	0	0	0	0	0.0188851	0.0188851	0.0188851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.8517	-0.284922	-0.284922	-0.284922	0.284922	0.284922	0.284922	0	0	0	0	0	0	0.0153821	0.0153821	0.0153821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.8684	-0.283602	-0.283602	-0.283602	0.283602	0.283602	0.283602	0	0	0	0	0	0	0.0117317	0.0117317	0.0117317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.8851	-0.282223	-0.282223	-0.282223	0.282223	0.282223	0.282223	0	0	0	0	0	0	0.00805827	0.00805827	0.00805827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.9018	-0.280549	-0.280549	-0.280549	0.280549	0.280549	0.280549	0	0	0	0	0	0	0.00435182	0.00435182	0.00435182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.9185	-0.278598	-0.278598	-0.278598	0.278598	0.278598	0.278598	0	0	0	0	0	0	0.000659354	0.000659354	0.000659354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.9352	-0.27733	-0.27733	-0.27733	0.27733	0.27733	0.27733	0	0	0	0	0	0	0	0	0	0.00298441	0.00298441	0.00298441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.9519	-0.275889	-0.275889	-0.275889	0.275889	0.275889	0.275889	0	0	0	0	0	0	0	0	0	0.00658582	0.00658582	0.00658582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.9686	-0.274758	-0.274758	-0.274758	0.274758	0.274758	0.274758	0	0	0	0	0	0	0	0	0	0.0101096	0.0101096	0.0101096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
0.9853	-0.273945	-0.273945	-0.273945	0.273945	0.273945	0.273945	0	0	0	0	0	0	0	0	0	0.0135165	0.0135165	0.0135165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.002	-0.273278	-0.273278	-0.273278	0.273278	0.273278	0.273278	0	0	0	0	0	0	0	0	0	0.0168096	0.0168096	0.0168096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.0187	-0.27297	-0.27297	-0.27297	0.27297	0.27297	0.27297	0	0	0	0	0	0	0	0	0	0.0200066	0.0200066	0.0200066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.0354	-0.272937	-0.272937	-0.272937	0.272937	0.272937	0.272937	0	0	0	0	0	0	0	0	0	0.0230635	0.0230635	0.0230635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.0521	-0.272787	-0.272787	-0.272787	0.272787	0.272787	0.272787	0	0	0	0	0	0	0	0	0	0.026079	0.026079	0.026079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.0688	-0.272837	-0.272837	-0.272837	0.272837	0.272837	0.272837	0	0	0	0	0	0	0	0	0	0.0289868	0.0289868	0.0289868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.0855	-0.273438	-0.273438	-0.273438	0.273438	0.273438	0.273438	0	0	0	0	0	0	0	0	0	0.0317845	0.0317845	0.0317845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.1022	-0.273598	-0.273598	-0.273598	0.273598	0.273598	0.273598	0	0	0	0	0	0	0	0	0	0.0345287	0.0345287	0.0345287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.1189	-0.274214	-0.274214	-0.274214	0.274214	0.274214	0.274214	0	0	0	0	0	0	0	0	0	0.0372201	0.0372201	0.0372201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.1356	-0.27508	-0.27508	-0.27508	0.27508	0.27508	0.27508	0	0	0	0	0	0	0	0	0	0.0398168	0.0398168	0.0398168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.1523	-0.275547	-0.275547	-0.275547	0.275547	0.275547	0.275547	0	0	0	0	0	0	0	0	0	0.0424041	0.0424041	0.0424041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.169	-0.276279	-0.276279	-0.276279	0.276279	0.276279	0.276279	0	0	0	0	0	0	0	0	0	0.0449013	0.0449013	0.0449013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
1.1857	-0.277058	-0.277058	-0.277058	0.277058	0.277058	0.277058	0	0	0	0	0	0	0	0	0	0.0473184	0.0473184	0.0473184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	7.48419e-41	
