iteration	J-0	J-1	J-2	J-3	J-4	J-5	J-6	J-7	J-8	J-9	J-10	J-11	J-12	J-13	J-14	J-15	J-16	J-17	Sensor
264	0.348746	1.74257	-0.515544	-0.396677	1.88138	-0.511833	0.348746	1.74257	-0.515544	-0.396677	1.88138	-0.511833	0.348746	1.74257	-0.515544	-0.396677	1.88138	-0.511833	9.84223
265	0.359658	1.74415	-0.514745	-0.403829	1.86698	-0.522016	0.359658	1.74415	-0.514745	-0.403829	1.86698	-0.522016	0.359658	1.74415	-0.514745	-0.403829	1.86698	-0.522016	9.85012
266	0.369925	1.74679	-0.51347	-0.410425	1.85254	-0.531832	0.369925	1.74679	-0.51347	-0.410425	1.85254	-0.531832	0.369925	1.74679	-0.51347	-0.410425	1.85254	-0.531832	9.85761
267	0.37949	1.75057	-0.511775	-0.416355	1.83817	-0.54113	0.37949	1.75057	-0.511775	-0.416355	1.83817	-0.54113	0.37949	1.75057	-0.511775	-0.416355	1.83817	-0.54113	9.86473
268	0.388289	1.75557	-0.50973	-0.421498	1.82403	-0.549766	0.388289	1.75557	-0.50973	-0.421498	1.82403	-0.549766	0.388289	1.75557	-0.50973	-0.421498	1.82403	-0.549766	9.8715
269	0.396249	1.76184	-0.507419	-0.425737	1.81028	-0.557608	0.396249	1.76184	-0.507419	-0.425737	1.81028	-0.557608	0.396249	1.76184	-0.507419	-0.425737	1.81028	-0.557608	9.87792
270	0.403292	1.76944	-0.504935	-0.428955	1.79708	-0.564539	0.403292	1.76944	-0.504935	-0.428955	1.79708	-0.564539	0.403292	1.76944	-0.504935	-0.428955	1.79708	-0.564539	9.88403
271	0.409337	1.77838	-0.502379	-0.431046	1.78463	-0.57046	0.409337	1.77838	-0.502379	-0.431046	1.78463	-0.57046	0.409337	1.77838	-0.502379	-0.431046	1.78463	-0.57046	9.88982
272	0.414301	1.78866	-0.499852	-0.431916	1.77307	-0.575298	0.414301	1.78866	-0.499852	-0.431916	1.77307	-0.575298	0.414301	1.78866	-0.499852	-0.431916	1.77307	-0.575298	9.89533
273	0.418104	1.80024	-0.497458	-0.43149	1.76257	-0.579002	0.418104	1.80024	-0.497458	-0.43149	1.76257	-0.579002	0.418104	1.80024	-0.497458	-0.43149	1.76257	-0.579002	9.90057
274	0.42067	1.81305	-0.495292	-0.429716	1.75325	-0.58155	0.42067	1.81305	-0.495292	-0.429716	1.75325	-0.58155	0.42067	1.81305	-0.495292	-0.429716	1.75325	-0.58155	9.90554
275	0.421932	1.82699	-0.493439	-0.426564	1.74522	-0.582947	0.421932	1.82699	-0.493439	-0.426564	1.74522	-0.582947	0.421932	1.82699	-0.493439	-0.426564	1.74522	-0.582947	9.91026
276	0.421832	1.84193	-0.491969	-0.422035	1.73853	-0.583224	0.421832	1.84193	-0.491969	-0.422035	1.73853	-0.583224	0.421832	1.84193	-0.491969	-0.422035	1.73853	-0.583224	9.91475
277	0.420326	1.85768	-0.490936	-0.416156	1.73323	-0.582439	0.420326	1.85768	-0.490936	-0.416156	1.73323	-0.582439	0.420326	1.85768	-0.490936	-0.416156	1.73323	-0.582439	9.91901
278	0.417385	1.87407	-0.490371	-0.408981	1.7293	-0.580668	0.417385	1.87407	-0.490371	-0.408981	1.7293	-0.580668	0.417385	1.87407	-0.490371	-0.408981	1.7293	-0.580668	9.92306
279	0.412996	1.89087	-0.490289	-0.400589	1.7267	-0.578008	0.412996	1.89087	-0.490289	-0.400589	1.7267	-0.578008	0.412996	1.89087	-0.490289	-0.400589	1.7267	-0.578008	9.92691
280	0.40716	1.90788	-0.49068	-0.391081	1.72537	-0.574566	0.40716	1.90788	-0.49068	-0.391081	1.72537	-0.574566	0.40716	1.90788	-0.49068	-0.391081	1.72537	-0.574566	9.93056
281	0.399896	1.92489	-0.491519	-0.380575	1.7252	-0.570458	0.399896	1.92489	-0.491519	-0.380575	1.7252	-0.570458	0.399896	1.92489	-0.491519	-0.380575	1.7252	-0.570458	9.93403
282	0.391236	1.94169	-0.492762	-0.3692	1.7261	-0.565802	0.391236	1.94169	-0.492762	-0.3692	1.7261	-0.565802	0.391236	1.94169	-0.492762	-0.3692	1.7261	-0.565802	9.93733
283	0.381225	1.9581	-0.494351	-0.35709	1.72795	-0.560715	0.381225	1.9581	-0.494351	-0.35709	1.72795	-0.560715	0.381225	1.9581	-0.494351	-0.35709	1.72795	-0.560715	9.94047
284	0.369918	1.97396	-0.49622	-0.344384	1.73061	-0.555308	0.369918	1.97396	-0.49622	-0.344384	1.73061	-0.555308	0.369918	1.97396	-0.49622	-0.344384	1.73061	-0.555308	9.94344
285	0.357374	1.98915	-0.498294	-0.331211	1.73396	-0.549681	0.357374	1.98915	-0.498294	-0.331211	1.73396	-0.549681	0.357374	1.98915	-0.498294	-0.331211	1.73396	-0.549681	9.94627
286	0.34366	2.00356	-0.500491	-0.317695	1.7379	-0.543926	0.34366	2.00356	-0.500491	-0.317695	1.7379	-0.543926	0.34366	2.00356	-0.500491	-0.317695	1.7379	-0.543926	9.94896
287	0.328843	2.01713	-0.502729	-0.303948	1.74229	-0.538119	0.328843	2.01713	-0.502729	-0.303948	1.74229	-0.538119	0.328843	2.01713	-0.502729	-0.303948	1.74229	-0.538119	9.95151
288	0.312989	2.02982	-0.504925	-0.290063	1.74704	-0.532323	0.312989	2.02982	-0.504925	-0.290063	1.74704	-0.532323	0.312989	2.02982	-0.504925	-0.290063	1.74704	-0.532323	9.95393
289	0.296163	2.04159	-0.506993	-0.276119	1.75206	-0.526589	0.296163	2.04159	-0.506993	-0.276119	1.75206	-0.526589	0.296163	2.04159	-0.506993	-0.276119	1.75206	-0.526589	9.95624
290	0.278428	2.05244	-0.508853	-0.262178	1.75724	-0.520953	0.278428	2.05244	-0.508853	-0.262178	1.75724	-0.520953	0.278428	2.05244	-0.508853	-0.262178	1.75724	-0.520953	9.95842
291	0.259841	2.06237	-0.510423	-0.24828	1.7625	-0.515443	0.259841	2.06237	-0.510423	-0.24828	1.7625	-0.515443	0.259841	2.06237	-0.510423	-0.24828	1.7625	-0.515443	9.9605
292	0.240462	2.0714	-0.511624	-0.234451	1.76776	-0.510078	0.240462	2.0714	-0.511624	-0.234451	1.76776	-0.510078	0.240462	2.0714	-0.511624	-0.234451	1.76776	-0.510078	9.96248
293	0.220345	2.07952	-0.512381	-0.220698	1.77294	-0.504867	0.220345	2.07952	-0.512381	-0.220698	1.77294	-0.504867	0.220345	2.07952	-0.512381	-0.220698	1.77294	-0.504867	9.96435
294	0.199549	2.08676	-0.512623	-0.207015	1.77796	-0.49982	0.199549	2.08676	-0.512623	-0.207015	1.77796	-0.49982	0.199549	2.08676	-0.512623	-0.207015	1.77796	-0.49982	9.96614
295	0.178134	2.09312	-0.512284	-0.193379	1.78276	-0.494943	0.178134	2.09312	-0.512284	-0.193379	1.78276	-0.494943	0.178134	2.09312	-0.512284	-0.193379	1.78276	-0.494943	9.96783
296	0.156165	2.09861	-0.511306	-0.179759	1.78728	-0.490243	0.156165	2.09861	-0.511306	-0.179759	1.78728	-0.490243	0.156165	2.09861	-0.511306	-0.179759	1.78728	-0.490243	9.96944
297	0.133715	2.10325	-0.50964	-0.166111	1.79145	-0.485734	0.133715	2.10325	-0.50964	-0.166111	1.79145	-0.485734	0.133715	2.10325	-0.50964	-0.166111	1.79145	-0.485734	9.97097
298	0.110865	2.10704	-0.507248	-0.152387	1.79522	-0.481431	0.110865	2.10704	-0.507248	-0.152387	1.79522	-0.481431	0.110865	2.10704	-0.507248	-0.152387	1.79522	-0.481431	9.97242
299	0.0877085	2.10999	-0.504111	-0.138531	1.79855	-0.47736	0.0877085	2.10999	-0.504111	-0.138531	1.79855	-0.47736	0.0877085	2.10999	-0.504111	-0.138531	1.79855	-0.47736	9.9738
300	0.0643463	2.11213	-0.500222	-0.124486	1.80141	-0.473552	0.0643463	2.11213	-0.500222	-0.124486	1.80141	-0.473552	0.0643463	2.11213	-0.500222	-0.124486	1.80141	-0.473552	9.97511
301	0.0408911	2.11347	-0.495599	-0.110196	1.80377	-0.470047	0.0408911	2.11347	-0.495599	-0.110196	1.80377	-0.470047	0.0408911	2.11347	-0.495599	-0.110196	1.80377	-0.470047	9.97635
302	0.0174644	2.11404	-0.49028	-0.0956073	1.80563	-0.466891	0.0174644	2.11404	-0.49028	-0.0956073	1.80563	-0.466891	0.0174644	2.11404	-0.49028	-0.0956073	1.80563	-0.466891	9.97753
303	-0.00580591	2.11388	-0.484327	-0.0806734	1.80699	-0.464137	-0.00580591	2.11388	-0.484327	-0.0806734	1.80699	-0.464137	-0.00580591	2.11388	-0.484327	-0.0806734	1.80699	-0.464137	9.97866
304	-0.0287883	2.11302	-0.477827	-0.0653571	1.80783	-0.461836	-0.0287883	2.11302	-0.477827	-0.0653571	1.80783	-0.461836	-0.0287883	2.11302	-0.477827	-0.0653571	1.80783	-0.461836	9.97972
305	-0.0513513	2.11151	-0.470889	-0.0496329	1.80818	-0.460043	-0.0513513	2.11151	-0.470889	-0.0496329	1.80818	-0.460043	-0.0513513	2.11151	-0.470889	-0.0496329	1.80818	-0.460043	9.98074
306	-0.0733681	2.1094	-0.463644	-0.0334899	1.80805	-0.458805	-0.0733681	2.1094	-0.463644	-0.0334899	1.80805	-0.458805	-0.0733681	2.1094	-0.463644	-0.0334899	1.80805	-0.458805	9.9817
307	-0.0947204	2.10671	-0.456241	-0.0169329	1.80745	-0.458163	-0.0947204	2.10671	-0.456241	-0.0169329	1.80745	-0.458163	-0.0947204	2.10671	-0.456241	-0.0169329	1.80745	-0.458163	9.98262
308	-0.115304	2.10348	-0.448841	1.66027e-05	1.8064	-0.458144	-0.115304	2.10348	-0.448841	1.66027e-05	1.8064	-0.458144	-0.115304	2.10348	-0.448841	1.66027e-05	1.8064	-0.458144	9.98349
309	-0.13503	2.09975	-0.441615	0.0173203	1.80491	-0.458762	-0.13503	2.09975	-0.441615	0.0173203	1.80491	-0.458762	-0.13503	2.09975	-0.441615	0.0173203	1.80491	-0.458762	9.98431
310	-0.153832	2.09552	-0.434735	0.0349247	1.803	-0.460014	-0.153832	2.09552	-0.434735	0.0349247	1.803	-0.460014	-0.153832	2.09552	-0.434735	0.0349247	1.803	-0.460014	9.9851
311	-0.171665	2.09082	-0.428369	0.0527627	1.80067	-0.461878	-0.171665	2.09082	-0.428369	0.0527627	1.80067	-0.461878	-0.171665	2.09082	-0.428369	0.0527627	1.80067	-0.461878	9.98584
312	-0.188509	2.08563	-0.422675	0.0707571	1.79796	-0.464315	-0.188509	2.08563	-0.422675	0.0707571	1.79796	-0.464315	-0.188509	2.08563	-0.422675	0.0707571	1.79796	-0.464315	9.98655
313	-0.204366	2.07995	-0.417795	0.088824	1.79488	-0.467268	-0.204366	2.07995	-0.417795	0.088824	1.79488	-0.467268	-0.204366	2.07995	-0.417795	0.088824	1.79488	-0.467268	9.98722
314	-0.21926	2.07378	-0.413854	0.106877	1.79146	-0.470665	-0.21926	2.07378	-0.413854	0.106877	1.79146	-0.470665	-0.21926	2.07378	-0.413854	0.106877	1.79146	-0.470665	9.98786
315	-0.233238	2.0671	-0.410951	0.124829	1.78773	-0.474423	-0.233238	2.0671	-0.410951	0.124829	1.78773	-0.474423	-0.233238	2.0671	-0.410951	0.124829	1.78773	-0.474423	9.98847
316	-0.246362	2.0599	-0.409164	0.142601	1.78374	-0.478451	-0.246362	2.0599	-0.409164	0.142601	1.78374	-0.478451	-0.246362	2.0599	-0.409164	0.142601	1.78374	-0.478451	9.98904
317	-0.258707	2.05218	-0.408542	0.16012	1.77954	-0.482651	-0.258707	2.05218	-0.408542	0.16012	1.77954	-0.482651	-0.258707	2.05218	-0.408542	0.16012	1.77954	-0.482651	9.98959
318	-0.270357	2.04394	-0.409114	0.177322	1.7752	-0.486925	-0.270357	2.04394	-0.409114	0.177322	1.7752	-0.486925	-0.270357	2.04394	-0.409114	0.177322	1.7752	-0.486925	9.99011
319	-0.281401	2.03517	-0.410881	0.194156	1.77079	-0.491176	-0.281401	2.03517	-0.410881	0.194156	1.77079	-0.491176	-0.281401	2.03517	-0.410881	0.194156	1.77079	-0.491176	9.99061
320	-0.29193	2.02589	-0.413827	0.210582	1.7664	-0.49531	-0.29193	2.02589	-0.413827	0.210582	1.7664	-0.49531	-0.29193	2.02589	-0.413827	0.210582	1.7664	-0.49531	9.99108
321	-0.30203	2.01609	-0.417914	0.22657	1.7621	-0.499241	-0.30203	2.01609	-0.417914	0.22657	1.7621	-0.499241	-0.30203	2.01609	-0.417914	0.22657	1.7621	-0.499241	9.99152
322	-0.31178	2.00581	-0.423088	0.242101	1.75799	-0.502888	-0.31178	2.00581	-0.423088	0.242101	1.75799	-0.502888	-0.31178	2.00581	-0.423088	0.242101	1.75799	-0.502888	9.99195
323	-0.32125	1.99504	-0.429279	0.257162	1.75416	-0.506182	-0.32125	1.99504	-0.429279	0.257162	1.75416	-0.506182	-0.32125	1.99504	-0.429279	0.257162	1.75416	-0.506182	9.99235
324	-0.330498	1.9838	-0.436405	0.271744	1.75069	-0.50906	-0.330498	1.9838	-0.436405	0.271744	1.75069	-0.50906	-0.330498	1.9838	-0.436405	0.271744	1.75069	-0.50906	9.99273
325	-0.339565	1.9721	-0.444371	0.285844	1.74768	-0.511471	-0.339565	1.9721	-0.444371	0.285844	1.74768	-0.511471	-0.339565	1.9721	-0.444371	0.285844	1.74768	-0.511471	9.99309
326	-0.348478	1.95995	-0.45307	0.299454	1.74521	-0.513376	-0.348478	1.95995	-0.45307	0.299454	1.74521	-0.513376	-0.348478	1.95995	-0.45307	0.299454	1.74521	-0.513376	9.99344
327	-0.357245	1.94737	-0.462388	0.312566	1.74338	-0.514745	-0.357245	1.94737	-0.462388	0.312566	1.74338	-0.514745	-0.357245	1.94737	-0.462388	0.312566	1.74338	-0.514745	9.99377
328	-0.365857	1.93438	-0.472198	0.325167	1.74228	-0.515562	-0.365857	1.93438	-0.472198	0.325167	1.74228	-0.515562	-0.365857	1.93438	-0.472198	0.325167	1.74228	-0.515562	9.99408
329	-0.374286	1.92099	-0.482367	0.337237	1.74198	-0.515825	-0.374286	1.92099	-0.482367	0.337237	1.74198	-0.515825	-0.374286	1.92099	-0.482367	0.337237	1.74198	-0.515825	9.99438
330	-0.382485	1.90726	-0.492753	0.348746	1.74257	-0.515544	-0.382485	1.90726	-0.492753	0.348746	1.74257	-0.515544	-0.382485	1.90726	-0.492753	0.348746	1.74257	-0.515544	9.99466
331	-0.390391	1.89322	-0.503207	0.359658	1.74415	-0.514745	-0.390391	1.89322	-0.503207	0.359658	1.74415	-0.514745	-0.390391	1.89322	-0.503207	0.359658	1.74415	-0.514745	9.99492
332	-0.397923	1.87895	-0.513578	0.369925	1.74679	-0.51347	-0.397923	1.87895	-0.513578	0.369925	1.74679	-0.51347	-0.397923	1.87895	-0.513578	0.369925	1.74679	-0.51347	9.99518
333	-0.404988	1.86453	-0.523709	0.37949	1.75057	-0.511775	-0.404988	1.86453	-0.523709	0.37949	1.75057	-0.511775	-0.404988	1.86453	-0.523709	0.37949	1.75057	-0.511775	9.99542
334	-0.41148	1.85009	-0.533448	0.388289	1.75557	-0.50973	-0.41148	1.85009	-0.533448	0.388289	1.75557	-0.50973	-0.41148	1.85009	-0.533448	0.388289	1.75557	-0.50973	9.99565
335	-0.417285	1.83575	-0.542644	0.396249	1.76184	-0.507419	-0.417285	1.83575	-0.542644	0.396249	1.76184	-0.507419	-0.417285	1.83575	-0.542644	0.396249	1.76184	-0.507419	9.99586
336	-0.422283	1.82167	-0.551154	0.403292	1.76944	-0.504935	-0.422283	1.82167	-0.551154	0.403292	1.76944	-0.504935	-0.422283	1.82167	-0.551154	0.403292	1.76944	-0.504935	9.99607
337	-0.426357	1.808	-0.55885	0.409337	1.77838	-0.502379	-0.426357	1.808	-0.55885	0.409337	1.77838	-0.502379	-0.426357	1.808	-0.55885	0.409337	1.77838	-0.502379	9.99627
338	-0.429391	1.79492	-0.565616	0.414301	1.78866	-0.499852	-0.429391	1.79492	-0.565616	0.414301	1.78866	-0.499852	-0.429391	1.79492	-0.565616	0.414301	1.78866	-0.499852	9.99646
339	-0.431282	1.7826	-0.571358	0.418104	1.80024	-0.497458	-0.431282	1.7826	-0.571358	0.418104	1.80024	-0.497458	-0.431282	1.7826	-0.571358	0.418104	1.80024	-0.497458	9.99663
340	-0.431937	1.77121	-0.576006	0.42067	1.81305	-0.495292	-0.431937	1.77121	-0.576006	0.42067	1.81305	-0.495292	-0.431937	1.77121	-0.576006	0.42067	1.81305	-0.495292	9.9968
341	-0.431286	1.7609	-0.579515	0.421932	1.82699	-0.493439	-0.431286	1.7609	-0.579515	0.421932	1.82699	-0.493439	-0.431286	1.7609	-0.579515	0.421932	1.82699	-0.493439	9.99696
342	-0.429279	1.7518	-0.581867	0.421832	1.84193	-0.491969	-0.429279	1.7518	-0.581867	0.421832	1.84193	-0.491969	-0.429279	1.7518	-0.581867	0.421832	1.84193	-0.491969	9.99711
343	-0.425893	1.74399	-0.583071	0.420326	1.85768	-0.490936	-0.425893	1.74399	-0.583071	0.420326	1.85768	-0.490936	-0.425893	1.74399	-0.583071	0.420326	1.85768	-0.490936	9.99726
344	-0.421133	1.73754	-0.583164	0.417385	1.87407	-0.490371	-0.421133	1.73754	-0.583164	0.417385	1.87407	-0.490371	-0.421133	1.73754	-0.583164	0.417385	1.87407	-0.490371	9.99739
345	-0.415029	1.73247	-0.582206	0.412996	1.89087	-0.490289	-0.415029	1.73247	-0.582206	0.412996	1.89087	-0.490289	-0.415029	1.73247	-0.582206	0.412996	1.89087	-0.490289	9.99753
346	-0.407642	1.72876	-0.580278	0.40716	1.90788	-0.49068	-0.407642	1.72876	-0.580278	0.40716	1.90788	-0.49068	-0.407642	1.72876	-0.580278	0.40716	1.90788	-0.49068	9.99765
347	-0.399054	1.72639	-0.577477	0.399896	1.92489	-0.491519	-0.399054	1.72639	-0.577477	0.399896	1.92489	-0.491519	-0.399054	1.72639	-0.577477	0.399896	1.92489	-0.491519	9.99777
348	-0.389368	1.72526	-0.573914	0.391236	1.94169	-0.492762	-0.389368	1.72526	-0.573914	0.391236	1.94169	-0.492762	-0.389368	1.72526	-0.573914	0.391236	1.94169	-0.492762	9.99788
349	-0.378706	1.72529	-0.569705	0.381225	1.9581	-0.494351	-0.378706	1.72529	-0.569705	0.381225	1.9581	-0.494351	-0.378706	1.72529	-0.569705	0.381225	1.9581	-0.494351	9.99798
350	-0.367196	1.72635	-0.564968	0.369918	1.97396	-0.49622	-0.367196	1.72635	-0.564968	0.369918	1.97396	-0.49622	-0.367196	1.72635	-0.564968	0.369918	1.97396	-0.49622	9.99809
351	-0.354976	1.72834	-0.559819	0.357374	1.98915	-0.498294	-0.354976	1.72834	-0.559819	0.357374	1.98915	-0.498294	-0.354976	1.72834	-0.559819	0.357374	1.98915	-0.498294	9.99818
352	-0.342181	1.73113	-0.554367	0.34366	2.00356	-0.500491	-0.342181	1.73113	-0.554367	0.34366	2.00356	-0.500491	-0.342181	1.73113	-0.554367	0.34366	2.00356	-0.500491	9.99827
353	-0.328942	1.73459	-0.548713	0.328843	2.01713	-0.502729	-0.328942	1.73459	-0.548713	0.328843	2.01713	-0.502729	-0.328942	1.73459	-0.548713	0.328843	2.01713	-0.502729	9.99836
354	-0.31538	1.73861	-0.542944	0.312989	2.02982	-0.504925	-0.31538	1.73861	-0.542944	0.312989	2.02982	-0.504925	-0.31538	1.73861	-0.542944	0.312989	2.02982	-0.504925	9.99844
355	-0.301603	1.74308	-0.537135	0.296163	2.04159	-0.506993	-0.301603	1.74308	-0.537135	0.296163	2.04159	-0.506993	-0.301603	1.74308	-0.537135	0.296163	2.04159	-0.506993	9.99852
356	-0.287703	1.74788	-0.531346	0.278428	2.05244	-0.508853	-0.287703	1.74788	-0.531346	0.278428	2.05244	-0.508853	-0.287703	1.74788	-0.531346	0.278428	2.05244	-0.508853	9.99859
357	-0.273756	1.75293	-0.525626	0.259841	2.06237	-0.510423	-0.273756	1.75293	-0.525626	0.259841	2.06237	-0.510423	-0.273756	1.75293	-0.525626	0.259841	2.06237	-0.510423	9.99866
358	-0.259819	1.75813	-0.52001	0.240462	2.0714	-0.511624	-0.259819	1.75813	-0.52001	0.240462	2.0714	-0.511624	-0.259819	1.75813	-0.52001	0.240462	2.0714	-0.511624	9.99873
359	-0.245932	1.76339	-0.514524	0.220345	2.07952	-0.512381	-0.245932	1.76339	-0.514524	0.220345	2.07952	-0.512381	-0.245932	1.76339	-0.514524	0.220345	2.07952	-0.512381	9.99879
360	-0.232116	1.76864	-0.509184	0.199549	2.08676	-0.512623	-0.232116	1.76864	-0.509184	0.199549	2.08676	-0.512623	-0.232116	1.76864	-0.509184	0.199549	2.08676	-0.512623	9.99885
361	-0.218376	1.7738	-0.504001	0.178134	2.09312	-0.512284	-0.218376	1.7738	-0.504001	0.178134	2.09312	-0.512284	-0.218376	1.7738	-0.504001	0.178134	2.09312	-0.512284	9.99891
362	-0.204702	1.77879	-0.498982	0.156165	2.09861	-0.511306	-0.204702	1.77879	-0.498982	0.156165	2.09861	-0.511306	-0.204702	1.77879	-0.498982	0.156165	2.09861	-0.511306	9.99897
363	-0.191072	1.78355	-0.494134	0.133715	2.10325	-0.50964	-0.191072	1.78355	-0.494134	0.133715	2.10325	-0.50964	-0.191072	1.78355	-0.494134	0.133715	2.10325	-0.50964	9.99902
364	-0.17745	1.78801	-0.489466	0.110865	2.10704	-0.507248	-0.17745	1.78801	-0.489466	0.110865	2.10704	-0.507248	-0.17745	1.78801	-0.489466	0.110865	2.10704	-0.507248	9.99907
365	-0.163793	1.79211	-0.48499	0.0877085	2.10999	-0.504111	-0.163793	1.79211	-0.48499	0.0877085	2.10999	-0.504111	-0.163793	1.79211	-0.48499	0.0877085	2.10999	-0.504111	9.99911
366	-0.150051	1.79581	-0.480724	0.0643463	2.11213	-0.500222	-0.150051	1.79581	-0.480724	0.0643463	2.11213	-0.500222	-0.150051	1.79581	-0.480724	0.0643463	2.11213	-0.500222	9.99916
367	-0.136167	1.79907	-0.476695	0.0408911	2.11347	-0.495599	-0.136167	1.79907	-0.476695	0.0408911	2.11347	-0.495599	-0.136167	1.79907	-0.476695	0.0408911	2.11347	-0.495599	9.9992
368	-0.122084	1.80184	-0.472935	0.0174644	2.11404	-0.49028	-0.122084	1.80184	-0.472935	0.0174644	2.11404	-0.49028	-0.122084	1.80184	-0.472935	0.0174644	2.11404	-0.49028	9.99924
369	-0.107747	1.80413	-0.469486	-0.00580591	2.11388	-0.484327	-0.107747	1.80413	-0.469486	-0.00580591	2.11388	-0.484327	-0.107747	1.80413	-0.469486	-0.00580591	2.11388	-0.484327	9.99928
370	-0.0931028	1.8059	-0.466395	-0.0287883	2.11302	-0.477827	-0.0931028	1.8059	-0.466395	-0.0287883	2.11302	-0.477827	-0.0931028	1.8059	-0.466395	-0.0287883	2.11302	-0.477827	9.99931
371	-0.0781065	1.80717	-0.463714	-0.0513513	2.11151	-0.470889	-0.0781065	1.80717	-0.463714	-0.0513513	2.11151	-0.470889	-0.0781065	1.80717	-0.463714	-0.0513513	2.11151	-0.470889	9.99935
372	-0.0627224	1.80793	-0.461496	-0.0733681	2.1094	-0.463644	-0.0627224	1.80793	-0.461496	-0.0733681	2.1094	-0.463644	-0.0627224	1.80793	-0.461496	-0.0733681	2.1094	-0.463644	9.99938
373	-0.0469277	1.8082	-0.459793	-0.0947204	2.10671	-0.456241	-0.0469277	1.8082	-0.459793	-0.0947204	2.10671	-0.456241	-0.0469277	1.8082	-0.459793	-0.0947204	2.10671	-0.456241	9.99941
374	-0.0307137	1.80798	-0.458654	-0.115304	2.10348	-0.448841	-0.0307137	1.80798	-0.458654	-0.115304	2.10348	-0.448841	-0.0307137	1.80798	-0.458654	-0.115304	2.10348	-0.448841	9.99944
375	-0.0140882	1.80731	-0.458115	-0.13503	2.09975	-0.441615	-0.0140882	1.80731	-0.458115	-0.13503	2.09975	-0.441615	-0.0140882	1.80731	-0.458115	-0.13503	2.09975	-0.441615	9.99947
376	0.0029244	1.80618	-0.458204	-0.153832	2.09552	-0.434735	0.0029244	1.80618	-0.458204	-0.153832	2.09552	-0.434735	0.0029244	1.80618	-0.458204	-0.153832	2.09552	-0.434735	9.9995
377	0.0202832	1.80462	-0.45893	-0.171665	2.09082	-0.428369	0.0202832	1.80462	-0.45893	-0.171665	2.09082	-0.428369	0.0202832	1.80462	-0.45893	-0.171665	2.09082	-0.428369	9.99952
378	0.0379322	1.80263	-0.460288	-0.188509	2.08563	-0.422675	0.0379322	1.80263	-0.460288	-0.188509	2.08563	-0.422675	0.0379322	1.80263	-0.460288	-0.188509	2.08563	-0.422675	9.99954
379	0.0558024	1.80024	-0.462252	-0.204366	2.07995	-0.417795	0.0558024	1.80024	-0.462252	-0.204366	2.07995	-0.417795	0.0558024	1.80024	-0.462252	-0.204366	2.07995	-0.417795	9.99957
380	0.0738151	1.79746	-0.464781	-0.21926	2.07378	-0.413854	0.0738151	1.79746	-0.464781	-0.21926	2.07378	-0.413854	0.0738151	1.79746	-0.464781	-0.21926	2.07378	-0.413854	9.99959
381	0.0918857	1.79432	-0.467814	-0.233238	2.0671	-0.410951	0.0918857	1.79432	-0.467814	-0.233238	2.0671	-0.410951	0.0918857	1.79432	-0.467814	-0.233238	2.0671	-0.410951	9.99961
382	0.109927	1.79084	-0.471279	-0.246362	2.0599	-0.409164	0.109927	1.79084	-0.471279	-0.246362	2.0599	-0.409164	0.109927	1.79084	-0.471279	-0.246362	2.0599	-0.409164	9.99963
383	0.127855	1.78707	-0.475089	-0.258707	2.05218	-0.408542	0.127855	1.78707	-0.475089	-0.258707	2.05218	-0.408542	0.127855	1.78707	-0.475089	-0.258707	2.05218	-0.408542	9.99965
384	0.145589	1.78304	-0.479153	-0.270357	2.04394	-0.409114	0.145589	1.78304	-0.479153	-0.270357	2.04394	-0.409114	0.145589	1.78304	-0.479153	-0.270357	2.04394	-0.409114	9.99967
385	0.163058	1.77881	-0.483373	-0.281401	2.03517	-0.410881	0.163058	1.77881	-0.483373	-0.281401	2.03517	-0.410881	0.163058	1.77881	-0.483373	-0.281401	2.03517	-0.410881	9.99968
386	0.180201	1.77446	-0.48765	-0.29193	2.02589	-0.413827	0.180201	1.77446	-0.48765	-0.29193	2.02589	-0.413827	0.180201	1.77446	-0.48765	-0.29193	2.02589	-0.413827	9.9997
387	0.196969	1.77005	-0.491887	-0.30203	2.01609	-0.417914	0.196969	1.77005	-0.491887	-0.30203	2.01609	-0.417914	0.196969	1.77005	-0.491887	-0.30203	2.01609	-0.417914	9.99971
388	0.213322	1.76566	-0.495993	-0.31178	2.00581	-0.423088	0.213322	1.76566	-0.495993	-0.31178	2.00581	-0.423088	0.213322	1.76566	-0.495993	-0.31178	2.00581	-0.423088	9.99973
389	0.229234	1.76139	-0.499881	-0.32125	1.99504	-0.429279	0.229234	1.76139	-0.499881	-0.32125	1.99504	-0.429279	0.229234	1.76139	-0.499881	-0.32125	1.99504	-0.429279	9.99974
390	0.244686	1.75732	-0.503473	-0.330498	1.9838	-0.436405	0.244686	1.75732	-0.503473	-0.330498	1.9838	-0.436405	0.244686	1.75732	-0.503473	-0.330498	1.9838	-0.436405	9.99975
391	0.259666	1.75354	-0.5067	-0.339565	1.9721	-0.444371	0.259666	1.75354	-0.5067	-0.339565	1.9721	-0.444371	0.259666	1.75354	-0.5067	-0.339565	1.9721	-0.444371	9.99977
392	0.274167	1.75014	-0.509502	-0.348478	1.95995	-0.45307	0.274167	1.75014	-0.509502	-0.348478	1.95995	-0.45307	0.274167	1.75014	-0.509502	-0.348478	1.95995	-0.45307	9.99978
