sim_time	behavior_0leg_0	behavior_0leg_1	behavior_0leg_2	behavior_0leg_3	behavior_0leg_4	behavior_0leg_5	behavior_1leg_0	behavior_1leg_1	behavior_1leg_2	behavior_1leg_3	behavior_1leg_4	behavior_1leg_5	behavior_2leg_0	behavior_2leg_1	behavior_2leg_2	behavior_2leg_3	behavior_2leg_4	behavior_2leg_5	behavior_3leg_0	behavior_3leg_1	behavior_3leg_2	behavior_3leg_3	behavior_3leg_4	behavior_3leg_5	behavior_4leg_0	behavior_4leg_1	behavior_4leg_2	behavior_4leg_3	behavior_4leg_4	behavior_4leg_5	behavior_5leg_0	behavior_5leg_1	behavior_5leg_2	behavior_5leg_3	behavior_5leg_4	behavior_5leg_5	behavior_6leg_0	behavior_6leg_1	behavior_6leg_2	behavior_6leg_3	behavior_6leg_4	behavior_6leg_5	behavior_7leg_0	behavior_7leg_1	behavior_7leg_2	behavior_7leg_3	behavior_7leg_4	behavior_7leg_5	behavior_8leg_0	behavior_8leg_1	behavior_8leg_2	behavior_8leg_3	behavior_8leg_4	behavior_8leg_5	
0.1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109657	0.00109657	0.00109657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158302	0.00158302	0.00158302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204234	0.00204234	0.00204234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00247925	0.00247925	0.00247925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289585	0.00289585	0.00289585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329305	0.00329305	0.00329305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00367149	0.00367149	0.00367149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.3006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00403122	0.00403122	0.00403122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.3173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00437254	0.00437254	0.00437254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469598	0.00469598	0.00469598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00500203	0.00500203	0.00500203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00529179	0.00529179	0.00529179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.3841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00556697	0.00556697	0.00556697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058283	0.0058283	0.0058283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00607696	0.00607696	0.00607696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00631414	0.00631414	0.00631414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00654114	0.00654114	0.00654114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00675906	0.00675906	0.00675906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.4843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00696829	0.00696829	0.00696829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00716915	0.00716915	0.00716915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.5177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00736201	0.00736201	0.00736201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.5344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00754718	0.00754718	0.00754718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.5511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00772493	0.00772493	0.00772493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.5678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00789557	0.00789557	0.00789557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.5845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080603	0.0080603	0.0080603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.6012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00822203	0.00822203	0.00822203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.6179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00701821	0.00701821	0.00701821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.6346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388394	0.00388394	0.00388394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.6513	0	0	0	0	0	0	0	0	0	0	0	0	0.000983121	0.000983121	0.000983121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.668	0	0	0	0	0	0	0	0	0	0	0	0	0.00739012	0.00739012	0.00739012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.6847	0	0	0	0	0	0	0	0	0	0	0	0	0.0151763	0.0151763	0.0151763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7014	0	0	0	0	0	0	0	0	0	0	0	0	0.0232097	0.0232097	0.0232097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7181	0	0	0	0	0	0	0	0	0	0	0	0	0.0302059	0.0302059	0.0302059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7348	0	0	0	0	0	0	0	0	0	0	0	0	0.0358481	0.0358481	0.0358481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7515	0	0	0	0	0	0	0	0	0	0	0	0	0.0402999	0.0402999	0.0402999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7682	0	0	0	0	0	0	0	0	0	0	0	0	0.0438179	0.0438179	0.0438179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.7849	0	0	0	0	0	0	0	0	0	0	0	0	0.046671	0.046671	0.046671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.8016	0	0	0	0	0	0	0	0	0	0	0	0	0.0491089	0.0491089	0.0491089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.8183	0	0	0	0	0	0	0	0	0	0	0	0	0.0511498	0.0511498	0.0511498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.835	0	0	0	0	0	0	0	0	0	0	0	0	0.052402	0.052402	0.052402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.8517	0	0	0	0	0	0	0	0	0	0	0	0	0.0526088	0.0526088	0.0526088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.8684	0	0	0	0	0	0	0	0	0	0	0	0	0.051795	0.051795	0.051795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.8851	0	0	0	0	0	0	0	0	0	0	0	0	0.0509516	0.0509516	0.0509516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9018	0	0	0	0	0	0	0	0	0	0	0	0	0.050124	0.050124	0.050124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9185	0	0	0	0	0	0	0	0	0	0	0	0	0.0486187	0.0486187	0.0486187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9352	0	0	0	0	0	0	0	0	0	0	0	0	0.0467197	0.0467197	0.0467197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9519	0	0	0	0	0	0	0	0	0	0	0	0	0.0448136	0.0448136	0.0448136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9686	0	0	0	0	0	0	0	0	0	0	0	0	0.0429836	0.0429836	0.0429836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0.9853	0	0	0	0	0	0	0	0	0	0	0	0	0.0412268	0.0412268	0.0412268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.002	0	0	0	0	0	0	0	0	0	0	0	0	0.0395395	0.0395395	0.0395395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.0187	0	0	0	0	0	0	0	0	0	0	0	0	0.0379197	0.0379197	0.0379197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.0354	0	0	0	0	0	0	0	0	0	0	0	0	0.0363646	0.0363646	0.0363646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.0521	0	0	0	0	0	0	0	0	0	0	0	0	0.0348716	0.0348716	0.0348716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.0688	0	0	0	0	0	0	0	0	0	0	0	0	0.0334384	0.0334384	0.0334384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.0855	0	0	0	0	0	0	0	0	0	0	0	0	0.0320624	0.0320624	0.0320624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.1022	0	0	0	0	0	0	0	0	0	0	0	0	0.0307414	0.0307414	0.0307414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.1189	0	0	0	0	0	0	0	0	0	0	0	0	0.0294732	0.0294732	0.0294732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.1356	0	0	0	0	0	0	0	0	0	0	0	0	0.0282557	0.0282557	0.0282557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.1523	0	0	0	0	0	0	0	0	0	0	0	0	0.0270869	0.0270869	0.0270869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.169	0	0	0	0	0	0	0	0	0	0	0	0	0.0259648	0.0259648	0.0259648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.1857	0	0	0	0	0	0	0	0	0	0	0	0	0.0248876	0.0248876	0.0248876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2024	0	0	0	0	0	0	0	0	0	0	0	0	0.022717	0.022717	0.022717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2191	0	0	0	0	0	0	0	0	0	0	0	0	0.0178523	0.0178523	0.0178523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2358	0	0	0	0	0	0	0	0	0	0	0	0	0.010477	0.010477	0.010477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2525	0	0	0	0	0	0	0	0	0	0	0	0	0.00170955	0.00170955	0.00170955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00815732	0.00815732	0.00815732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.2859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187463	0.0187463	0.0187463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.3026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298538	0.0298538	0.0298538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.3193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414603	0.0414603	0.0414603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0535652	0.0535652	0.0535652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.3527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0663849	0.0663849	0.0663849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0803422	0.0803422	0.0803422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.3861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0954228	0.0954228	0.0954228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111489	0.111489	0.111489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128294	0.128294	0.128294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144879	0.144879	0.144879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160691	0.160691	0.160691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175778	0.175778	0.175778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.4863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190088	0.190088	0.190088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203748	0.203748	0.203748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.5197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216819	0.216819	0.216819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.5364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229371	0.229371	0.229371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.5531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241325	0.241325	0.241325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.5698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252915	0.252915	0.252915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.5865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263896	0.263896	0.263896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.6032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274099	0.274099	0.274099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.6199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283541	0.283541	0.283541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.6366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291959	0.291959	0.291959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.6533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299453	0.299453	0.299453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306081	0.306081	0.306081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.6867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311786	0.311786	0.311786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1.7034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316774	0.316774	0.316774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
